min_hr,min_mkts,min_mos,direction,entry_lo,entry_hi,n_windows,avg_HR,std_HR,min_HR,avg_ROI,std_ROI,min_ROI,total_PnL,avg_PnL,total_signals,avg_signals,avg_sharpe,min_sharpe,worst_dd,avg_pf,min_pf,avg_pct_pos_wk,avg_pool,avg_hhi,avg_top3,pos_windows,win_rate_windows,stability_score
0.7,10,6,ALL,0.0,0.5,5,0.36336,0.05811749306362068,0.267,60.38199999999999,105.8442795809013,1.41,258814.0,51762.8,3973,794.6,2.794,0.67,11993.6,7.662000000000001,1.29,0.6202,128.4,0.17887999999999998,0.40199999999999997,5,1.0,7.8828602095493405
0.7,50,6,YES,0.3,0.8,5,0.65358,0.05229652952156582,0.5801,9.414,5.749541720867848,4.47,34003.0,6800.6,3895,779.0,5.5200000000000005,3.12,1068.9,inf,2.7,0.8468,105.8,0.0516,0.2642,5,1.0,7.880229139566076
0.65,30,6,ALL,0.3,0.8,5,0.64184,0.03082957995172816,0.5915,6.856,1.3869318656660827,5.69,137226.0,27445.2,18538,3707.6,9.272,4.78,1301.6,inf,11.67,0.8712,206.2,0.02436,0.1792,5,1.0,7.869534067166958
0.65,10,6,ALL,0.3,0.8,5,0.6418200000000001,0.030806687585652533,0.5915,6.843999999999999,1.3938543682896003,5.72,137284.0,27456.8,18559,3711.8,9.308,4.65,1301.6,inf,11.67,0.8712,211.2,0.024259999999999997,0.17880000000000001,5,1.0,7.863072815855199
0.75,50,6,ALL,0.3,0.8,5,0.69206,0.07869029800426476,0.5795,12.184000000000001,10.399982211523248,2.86,51631.0,10326.2,3679,735.8,6.843999999999999,1.36,1251.3,inf,1.63,0.789,61.8,0.06478,0.2956,5,1.0,7.8420088942383765
0.8,30,3,NO,0.3,0.8,5,0.75154,0.03308931851821672,0.7045,13.0,10.623396349567308,0.5,41177.0,8235.4,2449,489.8,6.01,0.1,723.6,inf,1.04,0.7646,94.8,0.05926,0.2992,5,1.0,7.838301825216346
0.7,10,6,YES,0.3,0.8,5,0.65234,0.05206873342035511,0.58,9.404,5.798157465954163,4.44,35982.0,7196.4,4069,813.8,5.736,3.35,811.2,inf,2.9,0.869,128.4,0.046939999999999996,0.2496,5,1.0,7.836921267022919
0.75,30,3,NO,0.3,0.8,5,0.712,0.05725176853163574,0.6263,11.248000000000001,7.736932208569493,1.37,55540.0,11108.0,4133,826.6,4.718,0.63,1101.4,inf,1.27,0.8311999999999999,182.0,0.03024,0.1888,5,1.0,7.790533895715255
0.7,30,6,YES,0.3,0.8,5,0.6519999999999999,0.05208339466663054,0.58,9.370000000000001,5.797240722964676,4.38,35771.0,7154.2,4062,812.4,5.728,3.35,877.9,inf,2.9,0.869,124.8,0.04716,0.2504,5,1.0,7.785379638517663
0.7,30,6,ALL,0.0,0.5,5,0.36314,0.057925538409237066,0.267,60.298,105.87868727935759,1.41,258557.0,51711.4,3972,794.4,2.788,0.67,11993.6,7.65,1.29,0.6202,124.8,0.17927999999999997,0.40259999999999996,5,1.0,7.781656360321206
0.75,10,3,YES,0.3,0.8,5,0.67866,0.04749613668499788,0.6211,8.534,4.336015452001988,4.54,43639.0,8727.8,5100,1020.0,5.715999999999999,2.34,1546.2,inf,2.72,0.789,435.8,0.021700000000000004,0.1432,5,1.0,7.727992273999007
0.8,30,9,ALL,0.0,0.5,4,0.40935,0.1875886368271454,0.2105,72.5875,98.96272677966522,-51.42,28494.0,7123.5,274,68.5,1.44,-5.01,989.0,86.6625,0.1,0.601,16.0,0.43905,0.677,3,0.75,7.680136610167397
0.8,10,9,ALL,0.0,0.5,4,0.40935,0.1875886368271454,0.2105,72.5875,98.96272677966522,-51.42,28494.0,7123.5,274,68.5,1.44,-5.01,989.0,86.6625,0.1,0.601,16.0,0.43905,0.677,3,0.75,7.680136610167397
0.8,50,9,ALL,0.0,0.5,4,0.40935,0.1875886368271454,0.2105,72.5875,98.96272677966522,-51.42,28494.0,7123.5,274,68.5,1.44,-5.01,989.0,86.6625,0.1,0.601,16.0,0.43905,0.677,3,0.75,7.680136610167397
0.7,30,9,YES,0.3,0.8,5,0.64584,0.059739124533257096,0.5451,8.244,3.690383448911508,4.21,18111.0,3622.2,2067,413.4,4.401999999999999,3.09,1062.7,6.268,2.88,0.7868,47.4,0.12086000000000001,0.4176,5,1.0,7.661808275544246
0.7,10,9,YES,0.3,0.8,5,0.64584,0.059739124533257096,0.5451,8.244,3.690383448911508,4.21,18111.0,3622.2,2067,413.4,4.401999999999999,3.09,1062.7,6.268,2.88,0.7868,47.4,0.12086000000000001,0.4176,5,1.0,7.661808275544246
0.7,50,9,YES,0.3,0.8,5,0.64584,0.059739124533257096,0.5451,8.244,3.690383448911508,4.21,18111.0,3622.2,2067,413.4,4.401999999999999,3.09,1062.7,6.268,2.88,0.7868,47.4,0.12086000000000001,0.4176,5,1.0,7.661808275544246
0.75,10,6,YES,0.3,0.8,5,0.68164,0.07760092138628248,0.5634,11.328,8.532497875768852,1.78,22428.0,4485.6,1841,368.2,5.046,0.82,793.2,74.592,1.38,0.7224,74.2,0.06916,0.2772,5,1.0,7.595751062115573
0.75,30,6,YES,0.3,0.8,5,0.6814199999999999,0.07746926487323856,0.5634,11.312000000000001,8.527878986008187,1.78,22394.0,4478.8,1840,368.0,5.022,0.82,793.2,74.47,1.38,0.7224,72.2,0.06924,0.2774,5,1.0,7.582060506995908
0.7,10,6,ALL,0.0,1.0,5,0.7066600000000001,0.062032354461200326,0.6377,22.496000000000002,32.098113340194935,3.73,356075.0,71215.0,16491,3298.2,5.51,2.57,12544.1,inf,3.35,0.829,128.4,0.1543,0.37439999999999996,5,1.0,7.5659433299025345
0.7,10,6,ALL,0.0,0.7,5,0.50312,0.04516488680379923,0.4402,37.29,60.25023277963331,1.22,291330.0,58266.0,7281,1456.2,3.772,0.92,11020.5,46.294000000000004,1.43,0.6599999999999999,128.4,0.16514,0.3776,5,1.0,7.530883610183345
0.7,30,6,ALL,0.0,1.0,5,0.7065400000000001,0.06196549846487153,0.6377,22.509999999999998,32.20473179518811,3.73,355632.0,71126.4,16475,3295.0,5.518000000000001,2.57,12470.5,inf,3.35,0.829,124.8,0.15460000000000002,0.375,5,1.0,7.526634102405943
0.65,50,9,YES,0.3,0.8,5,0.63906,0.043217739413347375,0.5724,9.128,4.332732394228843,1.85,28269.0,5653.8,3265,653.0,5.938000000000001,1.02,984.0,15.544,1.51,0.8312000000000002,72.4,0.0703,0.3262,5,1.0,7.516633802885578
0.55,50,3,ALL,0.0,1.0,5,0.59008,0.014257524329279637,0.574,14.388,14.475616394475228,1.2,1898994.0,379798.8,175648,35129.6,4.462,1.05,92691.4,29.607999999999997,1.57,0.729,869.4,0.10618000000000001,0.4006,5,1.0,7.510191802762386
0.65,30,9,YES,0.3,0.8,5,0.63878,0.042848652254184105,0.5724,9.07,4.269080697293037,1.85,28098.0,5619.6,3268,653.6,5.8420000000000005,1.02,984.0,12.443999999999999,1.51,0.8312000000000002,72.6,0.07016,0.3256,5,1.0,7.490459651353481
0.65,10,9,YES,0.3,0.8,5,0.63878,0.042848652254184105,0.5724,9.07,4.269080697293037,1.85,28098.0,5619.6,3268,653.6,5.8420000000000005,1.02,984.0,12.443999999999999,1.51,0.8312000000000002,72.6,0.07016,0.3256,5,1.0,7.490459651353481
0.75,50,6,ALL,0.0,1.0,5,0.7376,0.07766154131872485,0.6484,38.344,62.34491502921469,0.97,304529.0,60905.8,8506,1701.2,5.392,0.67,20347.3,inf,1.27,0.789,61.8,0.21886,0.4614,5,1.0,7.462542485392657
0.75,10,6,ALL,0.0,1.0,5,0.73934,0.07630175620521457,0.6532,37.228,60.114580344538716,0.94,306737.0,61347.4,8764,1752.8,5.4079999999999995,0.65,20253.0,inf,1.27,0.789,74.2,0.21404,0.45339999999999997,5,1.0,7.452709827730644
0.75,50,3,NO,0.3,0.8,5,0.71272,0.060506958277540275,0.6189,11.37,8.533589514383733,1.16,48187.0,9637.4,3504,700.8,5.008,0.47,1264.9,inf,1.22,0.7468,108.4,0.04446,0.2314,5,1.0,7.451205242808133
0.75,30,6,ALL,0.0,1.0,5,0.73934,0.07620999278309902,0.6534,37.276,60.226736421625894,0.94,306752.0,61350.4,8760,1752.0,5.4079999999999995,0.65,20253.0,inf,1.27,0.789,72.2,0.21412,0.45339999999999997,5,1.0,7.444631789187056
0.7,30,6,ALL,0.0,0.7,5,0.50282,0.04491933881971106,0.4401,37.274,60.36958157880507,1.14,290990.0,58198.0,7274,1454.8,3.7600000000000002,0.87,10920.5,46.278000000000006,1.4,0.6599999999999999,124.8,0.16546,0.378,5,1.0,7.4312092105974665
0.7,50,9,ALL,0.0,1.0,5,0.7047399999999999,0.08104142767745397,0.5788,9.054,5.80400551343639,4.25,78026.0,15605.2,7635,1527.0,4.2299999999999995,1.83,3004.6,inf,2.18,0.7380000000000001,47.4,0.1295,0.46159999999999995,5,1.0,7.426997243281805
0.7,30,9,ALL,0.0,1.0,5,0.7047399999999999,0.08104142767745397,0.5788,9.054,5.80400551343639,4.25,78026.0,15605.2,7635,1527.0,4.2299999999999995,1.83,3004.6,inf,2.18,0.7380000000000001,47.4,0.1295,0.46159999999999995,5,1.0,7.426997243281805
0.7,10,9,ALL,0.0,1.0,5,0.7047399999999999,0.08104142767745397,0.5788,9.054,5.80400551343639,4.25,78026.0,15605.2,7635,1527.0,4.2299999999999995,1.83,3004.6,inf,2.18,0.7380000000000001,47.4,0.1295,0.46159999999999995,5,1.0,7.426997243281805
0.75,10,9,ALL,0.0,1.0,5,0.7473799999999999,0.1083257448624287,0.557,11.708000000000002,9.790164452142774,1.92,59529.0,11905.8,3779,755.8,3.728,0.78,2281.4,inf,1.31,0.72,28.0,0.21025999999999997,0.5532,5,1.0,7.388917773928615
0.75,30,9,ALL,0.0,1.0,5,0.7473799999999999,0.1083257448624287,0.557,11.708000000000002,9.790164452142774,1.92,59529.0,11905.8,3779,755.8,3.728,0.78,2281.4,inf,1.31,0.72,28.0,0.21025999999999997,0.5532,5,1.0,7.388917773928615
0.75,50,9,ALL,0.0,1.0,5,0.7473799999999999,0.1083257448624287,0.557,11.708000000000002,9.790164452142774,1.92,59529.0,11905.8,3779,755.8,3.728,0.78,2281.4,inf,1.31,0.72,28.0,0.21025999999999997,0.5532,5,1.0,7.388917773928615
0.7,10,3,ALL,0.0,0.7,5,0.48301999999999995,0.022670178649494548,0.4622,24.439999999999998,34.299903061087505,0.08,353032.0,70606.4,17618,3523.6,2.2399999999999998,0.08,17617.1,8.25,1.04,0.5778000000000001,721.8,0.1399,0.3344,5,1.0,7.314048469456245
0.75,50,6,YES,0.3,0.8,5,0.6819,0.07811565144066837,0.5655,11.296000000000001,8.842376942881366,1.41,22158.0,4431.6,1804,360.8,5.093999999999999,0.63,905.9,inf,1.29,0.7445999999999999,61.8,0.07352,0.2872,5,1.0,7.297811528559318
0.55,50,3,ALL,0.0,0.7,5,0.43906,0.008696148572787839,0.4266,19.002000000000002,22.441748372174573,-1.66,1495271.0,299054.2,111568,22313.6,3.1260000000000003,-1.03,115889.8,10.956,0.64,0.6002000000000001,869.4,0.11012,0.40599999999999997,4,0.8,7.283125813912716
0.7,10,3,ALL,0.0,1.0,5,0.69802,0.04513022268945725,0.6298,14.132,15.266930601794195,2.08,505605.0,101121.0,40077,8015.4,3.974,2.66,9623.5,inf,2.48,0.749,721.8,0.12038,0.3116,5,1.0,7.122534699102902
0.65,50,6,YES,0.0,1.0,5,0.63826,0.03215762740004313,0.5949,9.3,6.443062160184395,3.46,100911.0,20182.2,12552,2510.4,3.0460000000000003,1.66,6898.1,7.194,2.02,0.64,177.4,0.10154,0.3358,5,1.0,7.1164689199078035
0.7,30,3,ALL,0.3,0.8,5,0.66538,0.03759710095206812,0.6009,7.587999999999999,2.678949420948443,2.84,135216.0,27043.2,17553,3510.6,6.962000000000001,3.43,2927.5,inf,3.17,0.8977999999999999,337.4,0.02028,0.1624,5,1.0,7.100525289525778
0.75,10,6,NO,0.3,0.8,5,0.70564,0.08306098964014337,0.5939,13.294,12.6300407758645,0.37,31464.0,6292.8,1949,389.8,5.544,0.14,1784.2,inf,1.06,0.6824,74.2,0.06472,0.2752,5,1.0,7.08997961206775
0.75,30,6,NO,0.3,0.8,5,0.70558,0.08298335375242437,0.5939,13.290000000000001,12.626783042406327,0.37,31427.0,6285.4,1948,389.6,5.549999999999999,0.14,1784.2,inf,1.06,0.6824,72.2,0.06476,0.2754,5,1.0,7.087608478796837
0.8,50,3,NO,0.3,0.8,5,0.7573000000000001,0.032248953471391874,0.7037,13.162,11.492983511690948,-1.19,36582.0,7316.4,2084,416.8,6.19,-0.25,383.4,inf,0.91,0.7445999999999999,55.4,0.09036,0.375,4,0.8,7.058508244154527
0.85,30,3,YES,0.0,1.0,5,0.8157,0.01623268308074793,0.799,8.9,5.849645288391424,3.58,21113.0,4222.6,2927,585.4,5.4159999999999995,3.15,796.7,inf,2.94,0.7668,42.6,0.10872,0.42519999999999997,5,1.0,7.049177355804288
0.75,10,9,YES,0.0,0.7,5,0.53664,0.0715115585063002,0.4596,16.612000000000002,18.75699256277509,-0.76,11560.0,2312.0,674,134.8,3.086,-0.16,990.7,inf,0.94,0.6534,28.0,0.2036,0.571,4,0.8,7.005503718612458
0.75,30,9,YES,0.0,0.7,5,0.53664,0.0715115585063002,0.4596,16.612000000000002,18.75699256277509,-0.76,11560.0,2312.0,674,134.8,3.086,-0.16,990.7,inf,0.94,0.6534,28.0,0.2036,0.571,4,0.8,7.005503718612458
0.75,50,9,YES,0.0,0.7,5,0.53664,0.0715115585063002,0.4596,16.612000000000002,18.75699256277509,-0.76,11560.0,2312.0,674,134.8,3.086,-0.16,990.7,inf,0.94,0.6534,28.0,0.2036,0.571,4,0.8,7.005503718612458
0.65,50,9,YES,0.0,1.0,5,0.63698,0.055378398315588696,0.5431,19.02,24.118589303688555,0.09,69904.0,13980.8,5591,1118.2,2.876,0.05,2768.3,7.2620000000000005,1.02,0.7024,72.4,0.19290000000000002,0.466,5,1.0,6.987705348155722
0.7,50,9,ALL,0.3,0.8,5,0.66026,0.0777721865450625,0.5505,8.984,5.825584090887368,3.01,39614.0,7922.8,4408,881.6,5.478,2.0,2269.5,inf,2.0,0.76,47.4,0.13540000000000002,0.4,5,1.0,6.974207954556316
0.7,10,9,ALL,0.3,0.8,5,0.66026,0.0777721865450625,0.5505,8.984,5.825584090887368,3.01,39614.0,7922.8,4408,881.6,5.478,2.0,2269.5,inf,2.0,0.76,47.4,0.13540000000000002,0.4,5,1.0,6.974207954556316
0.7,30,9,ALL,0.3,0.8,5,0.66026,0.0777721865450625,0.5505,8.984,5.825584090887368,3.01,39614.0,7922.8,4408,881.6,5.478,2.0,2269.5,inf,2.0,0.76,47.4,0.13540000000000002,0.4,5,1.0,6.974207954556316
0.65,10,9,YES,0.0,1.0,5,0.63688,0.055265604131322005,0.5431,18.994,24.136143643921244,0.09,69750.0,13950.0,5595,1119.0,2.868,0.05,2768.3,7.25,1.02,0.7024,72.6,0.19282000000000002,0.46580000000000005,5,1.0,6.952928178039378
0.65,30,9,YES,0.0,1.0,5,0.63688,0.055265604131322005,0.5431,18.994,24.136143643921244,0.09,69750.0,13950.0,5595,1119.0,2.868,0.05,2768.3,7.25,1.02,0.7024,72.6,0.19282000000000002,0.46580000000000005,5,1.0,6.952928178039378
0.8,10,3,ALL,0.3,0.8,5,0.72626,0.046624274793287644,0.6447,11.456,8.414138696265946,-1.05,80824.0,16164.8,5947,1189.4,7.078,-0.5,1649.3,inf,0.85,0.8533999999999999,229.4,0.03986,0.242,4,0.8,6.933930651867026
0.75,10,6,NO,0.0,1.0,5,0.77268,0.07909571416960592,0.6883,69.14800000000001,123.51524488904194,-1.54,286631.0,57326.2,4677,935.4,4.186,-0.72,10138.2,inf,0.77,0.7024,74.2,0.25746,0.4806,4,0.8,6.928377555479042
0.75,30,6,NO,0.0,1.0,5,0.77284,0.0788286305855937,0.6892,69.25000000000001,123.74764563416954,-1.54,286694.0,57338.8,4675,935.0,4.188000000000001,-0.72,10138.2,inf,0.77,0.7024,72.2,0.25762,0.4808,4,0.8,6.9141771829152425
0.7,50,3,ALL,0.3,0.8,5,0.66666,0.04280768622572354,0.5952,7.590000000000001,3.049335993294278,2.48,115450.0,23090.0,15054,3010.8,7.19,3.02,3453.0,inf,2.64,0.8577999999999999,197.4,0.03064,0.20739999999999997,5,1.0,6.8093320033528615
0.75,50,6,NO,0.0,1.0,5,0.7697,0.07937112195250869,0.6827,72.07199999999999,129.82443960980535,-1.6,283956.0,56791.2,4495,899.0,4.196,-0.75,10172.3,inf,0.76,0.7024,61.8,0.2629,0.49000000000000005,4,0.8,6.679780195097312
0.75,50,6,NO,0.3,0.8,5,0.70206,0.0821236445854664,0.5939,13.034,12.96468009632324,0.37,29472.0,5894.4,1875,375.0,5.74,0.14,1826.0,inf,1.06,0.7046,61.8,0.06908,0.28900000000000003,5,1.0,6.66265995183838
0.85,50,3,ALL,0.0,1.0,5,0.83354,0.032922530279430234,0.7968,8.556000000000001,4.957961274556307,1.91,48757.0,9751.4,5062,1012.4,5.864,0.93,1832.3,inf,1.46,0.7466,25.8,0.15702,0.5258,5,1.0,6.650019362721848
0.85,10,3,YES,0.0,1.0,5,0.7924599999999999,0.027689944023056426,0.7574,8.4,5.66895493014365,3.46,21187.0,4237.4,3313,662.6,4.7219999999999995,2.83,969.0,11.526,3.7,0.7068,93.8,0.07166,0.32280000000000003,5,1.0,6.603522534928175
0.85,50,6,ALL,0.0,0.7,5,0.6068800000000001,0.08366365399622466,0.4667,32.31,38.86841905712142,-20.97,16883.0,3376.6,366,73.2,2.968,-2.69,328.5,inf,0.42,0.6796,12.4,0.33994,0.6762,4,0.8,6.584790471439292
0.55,30,3,ALL,0.0,1.0,5,0.5908599999999999,0.01663619547853415,0.5699,12.99,13.455508165803328,0.76,1850606.0,370121.2,189659,37931.8,4.2700000000000005,0.71,98532.9,23.548000000000002,1.35,0.7068,1351.4,0.0925,0.36960000000000004,5,1.0,6.490245917098336
0.7,10,9,NO,0.0,1.0,5,0.7365999999999999,0.09107818070207593,0.6144,11.459999999999999,10.52423156339692,0.15,55763.0,11152.6,4171,834.2,3.1559999999999997,0.08,3267.4,inf,1.03,0.6288,47.4,0.1749,0.4673999999999999,5,1.0,6.242884218301539
0.7,50,9,NO,0.0,1.0,5,0.7365999999999999,0.09107818070207593,0.6144,11.459999999999999,10.52423156339692,0.15,55763.0,11152.6,4171,834.2,3.1559999999999997,0.08,3267.4,inf,1.03,0.6288,47.4,0.1749,0.4673999999999999,5,1.0,6.242884218301539
0.7,30,9,NO,0.0,1.0,5,0.7365999999999999,0.09107818070207593,0.6144,11.459999999999999,10.52423156339692,0.15,55763.0,11152.6,4171,834.2,3.1559999999999997,0.08,3267.4,inf,1.03,0.6288,47.4,0.1749,0.4673999999999999,5,1.0,6.242884218301539
0.65,10,6,YES,0.0,1.0,5,0.63448,0.030951768931678166,0.5933,8.512,6.520331279927424,2.99,93642.0,18728.4,13031,2606.2,2.7979999999999996,1.54,7424.3,6.026,1.71,0.6156,211.2,0.09428,0.32060000000000005,5,1.0,6.148834360036289
0.7,10,3,ALL,0.3,0.8,5,0.65968,0.034855874684190616,0.6002,6.952,2.8543773401566934,1.99,147292.0,29458.4,20791,4158.2,6.162000000000001,2.2,4676.2,inf,2.29,0.8778,721.8,0.01226,0.12079999999999999,5,1.0,6.121811329921654
0.65,30,6,YES,0.0,1.0,5,0.6341,0.03119455080619052,0.593,8.494,6.604054057925328,2.88,93166.0,18633.2,13009,2601.8,2.786,1.5,7324.3,6.024,1.69,0.6156,206.2,0.09486,0.3214,5,1.0,6.055972971037336
0.65,50,3,ALL,0.3,0.8,5,0.64044,0.02132247640402018,0.6049,5.4159999999999995,1.2238177968962538,4.15,184324.0,36864.8,33013,6602.6,9.024,5.25,1213.8,inf,8.56,0.8534,352.6,0.0164,0.146,5,1.0,6.0490911015518725
0.7,50,3,YES,0.3,0.8,5,0.65492,0.043647989644426934,0.5875,6.748,3.602453330717832,3.59,44945.0,8989.0,7276,1455.2,5.386000000000001,2.95,3319.2,8.488,3.15,0.7934,197.4,0.031180000000000003,0.2,5,1.0,6.023773334641084
0.65,50,6,YES,0.3,0.8,5,0.63204,0.023865414306062236,0.6115,7.246,3.9042323189072654,2.43,49818.0,9963.6,7155,1431.0,5.184,2.41,1733.4,7.236,2.33,0.7402,177.4,0.028499999999999998,0.1908,5,1.0,6.022883840546368
0.55,10,3,ALL,0.0,0.5,5,0.30062,0.01603720673932962,0.2809,25.357999999999997,34.409628303717554,-7.13,1237813.0,247562.6,71592,14318.4,2.248,-2.72,146617.5,7.544,0.31,0.5378000000000001,2338.8,0.09342,0.3698,3,0.6,6.014185848141221
0.7,30,3,YES,0.3,0.8,5,0.6544399999999999,0.04006685662739219,0.5951,7.109999999999999,4.05225246005231,2.9,56347.0,11269.4,8578,1715.6,6.553999999999999,2.29,2254.1,12.658,2.37,0.7912,337.4,0.020300000000000002,0.1528,5,1.0,5.953873769973844
0.7,50,3,NO,0.3,0.8,5,0.67774,0.05360277977866449,0.6022,8.431999999999999,5.821762619688301,1.39,70506.0,14101.2,7778,1555.6,4.11,1.0,2847.2,48.715999999999994,1.42,0.7445999999999999,197.4,0.02974,0.1968,5,1.0,5.938118690155848
0.55,30,3,ALL,0.0,0.7,5,0.43716,0.00847366508660804,0.4259,16.97,20.994386154398512,-2.27,1412844.0,282568.8,119717,23943.4,2.838,-1.51,125658.9,9.431999999999999,0.52,0.5801999999999999,1351.4,0.09640000000000001,0.3764,4,0.8,5.791806922800743
0.7,50,9,ALL,0.0,0.7,5,0.52806,0.040421318632622515,0.4751,13.87,15.58645726263669,-1.11,51115.0,10223.0,3637,727.4,2.9699999999999998,-0.37,3106.4,18.16,0.86,0.5932000000000001,47.4,0.13138,0.4606,4,0.8,5.743771368681654
0.7,30,9,ALL,0.0,0.7,5,0.52806,0.040421318632622515,0.4751,13.87,15.58645726263669,-1.11,51115.0,10223.0,3637,727.4,2.9699999999999998,-0.37,3106.4,18.16,0.86,0.5932000000000001,47.4,0.13138,0.4606,4,0.8,5.743771368681654
0.7,10,9,ALL,0.0,0.7,5,0.52806,0.040421318632622515,0.4751,13.87,15.58645726263669,-1.11,51115.0,10223.0,3637,727.4,2.9699999999999998,-0.37,3106.4,18.16,0.86,0.5932000000000001,47.4,0.13138,0.4606,4,0.8,5.743771368681654
0.7,30,3,NO,0.3,0.8,5,0.6756,0.04979452781179874,0.6063,8.034,5.509712333688575,1.4,78870.0,15774.0,8975,1795.0,3.732,1.0,3870.0,inf,1.44,0.7668,337.4,0.02098,0.1594,5,1.0,5.699143833155713
0.7,30,6,NO,0.3,0.8,5,0.67284,0.06447040406263949,0.5902,9.518,7.863143137448281,0.18,47827.0,9565.4,4456,891.2,4.694000000000001,0.07,4350.6,inf,1.03,0.6954,124.8,0.04502,0.233,5,1.0,5.64042843127586
0.7,50,6,NO,0.3,0.8,5,0.6732400000000001,0.06373666919442846,0.592,9.644,7.972482674800867,-0.08,45372.0,9074.4,4258,851.6,4.5200000000000005,-0.03,4352.3,inf,0.99,0.6954,105.8,0.049120000000000004,0.24700000000000003,4,0.8,5.633758662599567
0.65,30,3,ALL,0.3,0.8,5,0.63922,0.021261867274536352,0.6028,5.186,1.264725266609314,3.5,195610.0,39122.0,36649,7329.8,8.556000000000001,5.3,1054.1,inf,7.15,0.8756,586.0,0.01168,0.11839999999999999,5,1.0,5.6036373666953425
0.55,10,3,ALL,0.0,1.0,5,0.5918599999999999,0.016442718753296247,0.5695,11.79,12.65585635190286,0.43,1798551.0,359710.2,203042,40608.4,4.056,0.44,103840.6,18.936,1.2,0.6890000000000001,2338.8,0.08112,0.3416,5,1.0,5.591071824048569
0.7,10,6,NO,0.3,0.8,5,0.6728799999999999,0.06479195166068083,0.5902,9.511999999999999,7.908860221296113,0.04,47856.0,9571.2,4460,892.0,4.688000000000001,0.01,4450.6,inf,1.01,0.6954,128.4,0.04486,0.2326,5,1.0,5.569569889351942
0.65,30,6,YES,0.3,0.8,5,0.6297,0.02556335267526541,0.6096,6.882,4.073858122222717,2.31,48177.0,9635.4,7405,1481.0,5.022,1.74,1650.0,7.095999999999999,1.9,0.7624000000000001,206.2,0.026119999999999997,0.1802,5,1.0,5.538070938888641
0.6,50,9,ALL,0.3,0.8,5,0.60358,0.03213326936369843,0.568,5.598000000000001,2.0237885265017193,3.09,85405.0,17081.0,16851,3370.2,6.054,3.94,2400.6,11.506,6.79,0.7646000000000001,110.4,0.06502,0.3134,5,1.0,5.513105736749141
0.75,10,9,ALL,0.3,0.8,5,0.6812400000000001,0.1085108427761945,0.5016,11.394,11.017523768978217,-1.28,25771.0,5154.2,1839,367.8,4.624,-0.52,986.7,inf,0.84,0.68,28.0,0.17716,0.40140000000000003,4,0.8,5.501238115510891
0.75,50,9,ALL,0.3,0.8,5,0.6812400000000001,0.1085108427761945,0.5016,11.394,11.017523768978217,-1.28,25771.0,5154.2,1839,367.8,4.624,-0.52,986.7,inf,0.84,0.68,28.0,0.17716,0.40140000000000003,4,0.8,5.501238115510891
0.75,30,9,ALL,0.3,0.8,5,0.6812400000000001,0.1085108427761945,0.5016,11.394,11.017523768978217,-1.28,25771.0,5154.2,1839,367.8,4.624,-0.52,986.7,inf,0.84,0.68,28.0,0.17716,0.40140000000000003,4,0.8,5.501238115510891
0.6,10,9,ALL,0.3,0.8,5,0.60354,0.03213538548080601,0.568,5.5920000000000005,2.033105998220457,3.06,85234.0,17046.8,16854,3370.8,6.048,3.94,2400.6,11.48,6.79,0.7646000000000001,110.6,0.06498000000000001,0.3132,5,1.0,5.4934470008897724
0.6,30,9,ALL,0.3,0.8,5,0.60354,0.03213538548080601,0.568,5.5920000000000005,2.033105998220457,3.06,85234.0,17046.8,16854,3370.8,6.048,3.94,2400.6,11.48,6.79,0.7646000000000001,110.6,0.06498000000000001,0.3132,5,1.0,5.4934470008897724
0.65,10,6,YES,0.3,0.8,5,0.6298600000000001,0.025912892544060016,0.609,6.888,4.1235021522972435,2.15,48368.0,9673.6,7417,1483.4,5.01,1.77,1750.0,7.128,1.93,0.7624000000000001,211.2,0.0259,0.1794,5,1.0,5.471248923851378
0.75,10,3,NO,0.3,0.8,5,0.70214,0.05672920764473977,0.6153,9.718,7.9028931411224335,-1.26,59639.0,11927.8,5157,1031.4,3.7260000000000004,-0.53,3491.3,inf,0.83,0.7868,435.8,0.0188,0.13520000000000001,4,0.8,5.388553429438783
0.8,30,3,ALL,0.0,1.0,5,0.7961199999999999,0.03275296933103927,0.7458,9.605999999999998,7.825661633370049,-1.45,111928.0,22385.6,12623,2524.6,5.936,-0.66,15065.9,inf,0.77,0.7668,94.8,0.119,0.3504,4,0.8,5.2581691833149735
0.65,50,6,YES,0.0,0.7,5,0.46078,0.020153089093238288,0.4452,10.780000000000001,11.458662661933985,0.58,63343.0,12668.6,6959,1391.8,1.9080000000000001,0.17,8578.8,3.5620000000000003,1.07,0.5334,177.4,0.11824000000000001,0.3538,5,1.0,5.224668669033009
0.85,30,3,YES,0.0,0.7,5,0.54408,0.030085744132396022,0.5,10.303999999999998,12.0287875531992,3.1,5098.0,1019.6,630,126.0,1.862,0.68,1415.2,2.456,1.29,0.6374000000000001,42.6,0.13252,0.3946,5,1.0,5.219606223400398
0.7,30,9,NO,0.0,0.7,5,0.55892,0.08186383206276142,0.4706,21.768,30.525682957142827,-4.6,37349.0,7469.8,1768,353.6,2.006,-1.37,3049.3,inf,0.63,0.6288,47.4,0.18844,0.4596,3,0.6,5.125158521428587
