window,min_hr,min_mkts,min_mos,direction,entry_lo,entry_hi,pool,signals,HR,ROI%,PnL,bl_HR,edge,sharpe,max_dd,profit_factor,worst_week,best_week,n_weeks,pct_pos_weeks,top1_pct,top3_pct,herfindahl,n_active
May-Jun25,0.8,30,6,ALL,0.0,0.5,10,15,0.2,-27.86,-418.0,0.3017,-0.1017,-1.7,700.0,0.54,-400.0,382.1,8,0.25,0.327,0.439,0.2767,7
May-Jun25,0.8,30,6,ALL,0.0,0.7,10,38,0.3421,-29.44,-1119.0,0.3017,0.0404,-3.06,1139.5,0.32,-594.4,400.0,9,0.333,0.222,0.269,0.3113,9
May-Jun25,0.8,30,6,ALL,0.3,0.8,10,60,0.6,-15.08,-905.0,0.3017,0.2983,-2.13,973.6,0.45,-670.6,175.1,10,0.5,0.089,0.234,0.2772,9
May-Jun25,0.8,30,6,NO,0.0,1.0,10,77,0.7532,-9.6,-739.0,0.4384,0.3149,-2.48,652.5,0.35,-595.8,112.9,10,0.5,0.08,0.129,0.354,10
May-Jun25,0.8,30,6,NO,0.3,0.8,10,21,0.6667,-9.6,-202.0,0.4384,0.2283,-1.15,300.0,0.63,-300.0,156.1,8,0.625,0.169,0.371,0.1744,7
May-Jun25,0.8,30,6,YES,0.0,1.0,10,94,0.734,-0.76,-72.0,0.2362,0.4978,-0.19,670.6,0.93,-512.2,541.5,10,0.6,0.315,0.443,0.2261,10
May-Jun25,0.8,30,6,YES,0.0,0.5,10,13,0.2308,-16.76,-218.0,0.2362,-0.0054,-0.94,600.0,0.69,-400.0,382.1,7,0.286,0.368,0.494,0.2952,6
May-Jun25,0.8,30,6,YES,0.0,0.7,10,29,0.3448,-23.66,-686.0,0.2362,0.1086,-2.3,884.3,0.42,-539.2,400.0,8,0.25,0.259,0.334,0.2711,9
May-Jun25,0.8,30,6,YES,0.3,0.8,10,39,0.5641,-18.04,-703.0,0.2362,0.3279,-2.76,761.9,0.39,-370.6,140.6,9,0.444,0.101,0.176,0.371,9
May-Jun25,0.8,50,3,ALL,0.0,1.0,19,378,0.7619,8.91,3369.0,0.3017,0.4602,2.23,485.1,3.24,-473.2,3137.6,10,0.5,0.428,0.614,0.2348,16
May-Jun25,0.8,50,3,ALL,0.0,0.5,19,51,0.1961,20.95,1068.0,0.3017,-0.1056,0.9,1331.6,1.58,-800.0,2500.0,9,0.222,0.464,0.629,0.2729,11
May-Jun25,0.8,50,3,ALL,0.0,0.7,19,111,0.4595,14.18,1574.0,0.3017,0.1578,1.19,1216.2,1.85,-871.4,2644.7,10,0.3,0.457,0.599,0.2673,15
May-Jun25,0.8,50,3,ALL,0.3,0.8,19,157,0.6815,0.33,51.0,0.3017,0.3798,0.09,893.4,1.04,-556.3,983.4,10,0.4,0.185,0.327,0.139,15
May-Jun25,0.8,50,3,NO,0.0,1.0,19,166,0.7651,-6.13,-1018.0,0.4384,0.3267,-2.45,1173.0,0.42,-541.7,430.5,10,0.3,0.114,0.2,0.1443,16
May-Jun25,0.8,50,3,NO,0.0,0.5,19,14,0.0,-100.0,-1400.0,0.4384,-0.4384,-20.61,1200.0,0.0,-300.0,-100.0,6,0.0,0.071,0.357,0.4694,4
May-Jun25,0.8,50,3,NO,0.0,0.7,19,32,0.375,-39.21,-1255.0,0.4384,-0.0634,-6.09,1143.0,0.15,-300.0,224.9,9,0.111,0.042,0.097,0.2236,9
May-Jun25,0.8,50,3,NO,0.3,0.8,19,54,0.7037,-1.19,-64.0,0.4384,0.2653,-0.25,281.6,0.91,-281.6,327.2,10,0.5,0.122,0.3,0.0951,14
May-Jun25,0.8,50,3,YES,0.0,1.0,19,212,0.7594,20.69,4387.0,0.2362,0.5232,2.83,729.9,5.44,-729.9,3237.6,10,0.6,0.548,0.733,0.3313,15
May-Jun25,0.8,50,3,YES,0.0,0.5,19,37,0.2703,66.71,2468.0,0.2362,0.0341,1.96,1029.6,3.18,-600.0,2800.0,9,0.333,0.622,0.773,0.4234,9
May-Jun25,0.8,50,3,YES,0.0,0.7,19,79,0.4937,35.81,2829.0,0.2362,0.2575,2.0,1027.2,3.3,-739.2,2944.7,10,0.4,0.562,0.697,0.3533,14
May-Jun25,0.8,50,3,YES,0.3,0.8,19,103,0.6699,1.12,115.0,0.2362,0.4337,0.25,918.0,1.1,-327.8,776.6,10,0.4,0.249,0.381,0.1973,14
May-Jun25,0.8,50,6,ALL,0.0,1.0,8,165,0.7394,-4.78,-788.0,0.3017,0.4377,-1.83,1097.3,0.52,-655.7,345.7,10,0.4,0.21,0.315,0.2808,8
May-Jun25,0.8,50,6,ALL,0.0,0.5,8,14,0.2143,-22.71,-318.0,0.3017,-0.0874,-1.37,600.0,0.6,-400.0,382.1,7,0.286,0.346,0.465,0.3071,6
May-Jun25,0.8,50,6,ALL,0.0,0.7,8,37,0.3514,-27.53,-1019.0,0.3017,0.0496,-2.88,1139.5,0.34,-594.4,400.0,9,0.333,0.231,0.281,0.3369,8
May-Jun25,0.8,50,6,ALL,0.3,0.8,8,59,0.6102,-13.64,-805.0,0.3017,0.3085,-1.98,973.6,0.48,-670.6,175.1,10,0.5,0.094,0.246,0.3045,8
May-Jun25,0.8,50,6,NO,0.0,1.0,8,75,0.7467,-10.23,-768.0,0.4384,0.3083,-2.59,668.8,0.33,-595.8,112.9,10,0.5,0.083,0.132,0.3733,8
May-Jun25,0.8,50,6,NO,0.3,0.8,8,21,0.6667,-9.6,-202.0,0.4384,0.2283,-1.15,300.0,0.63,-300.0,156.1,8,0.625,0.169,0.371,0.1744,7
May-Jun25,0.8,50,6,YES,0.0,1.0,8,90,0.7333,-0.23,-21.0,0.2362,0.4971,-0.05,719.4,0.98,-512.2,541.5,10,0.6,0.333,0.468,0.2504,8
May-Jun25,0.8,50,6,YES,0.0,0.5,8,12,0.25,-9.82,-118.0,0.2362,0.0138,-0.55,600.0,0.8,-400.0,382.1,6,0.333,0.393,0.528,0.3318,5
May-Jun25,0.8,50,6,YES,0.0,0.7,8,28,0.3571,-20.94,-586.0,0.2362,0.1209,-2.0,884.3,0.46,-539.2,400.0,8,0.25,0.272,0.351,0.2968,8
May-Jun25,0.8,50,6,YES,0.3,0.8,8,38,0.5789,-15.88,-603.0,0.2362,0.3428,-2.48,761.9,0.43,-370.6,140.6,9,0.444,0.109,0.19,0.4291,8
May-Jun25,0.85,10,3,ALL,0.0,1.0,58,433,0.7667,10.81,4681.0,0.3017,0.465,3.72,487.1,6.61,-347.4,2767.0,10,0.7,0.21,0.412,0.0843,41
May-Jun25,0.85,10,3,ALL,0.0,0.5,58,57,0.2807,38.36,2187.0,0.3017,-0.021,1.33,1556.1,2.0,-529.6,3429.6,10,0.4,0.304,0.556,0.1537,24
May-Jun25,0.85,10,3,ALL,0.0,0.7,58,135,0.4889,17.92,2420.0,0.3017,0.1872,1.6,1600.7,2.28,-617.9,3132.2,10,0.5,0.262,0.482,0.1158,33
May-Jun25,0.85,10,3,ALL,0.3,0.8,58,189,0.6772,4.19,793.0,0.3017,0.3755,1.81,883.1,1.88,-376.5,600.3,10,0.6,0.115,0.297,0.0522,36
May-Jun25,0.85,10,3,NO,0.0,1.0,58,198,0.7778,12.02,2379.0,0.4384,0.3394,4.32,400.4,4.85,-400.4,1006.9,10,0.8,0.363,0.497,0.1588,39
May-Jun25,0.85,10,3,NO,0.0,0.5,58,19,0.3158,106.07,2015.0,0.4384,-0.1226,3.01,566.7,4.56,-200.0,1601.4,8,0.5,0.552,0.737,0.3383,11
May-Jun25,0.85,10,3,NO,0.0,0.7,58,43,0.4419,38.84,1670.0,0.4384,0.0035,2.63,743.9,2.98,-300.0,1301.4,9,0.444,0.518,0.671,0.2939,18
May-Jun25,0.85,10,3,NO,0.3,0.8,58,73,0.6712,-0.98,-72.0,0.4384,0.2329,-0.19,646.6,0.93,-600.0,385.7,10,0.6,0.108,0.253,0.0599,27
May-Jun25,0.85,10,3,YES,0.0,1.0,58,235,0.7574,9.79,2302.0,0.2362,0.5213,2.83,346.2,5.81,-246.5,1760.1,10,0.6,0.224,0.373,0.0823,37
May-Jun25,0.85,10,3,YES,0.0,0.5,58,38,0.2632,4.51,171.0,0.2362,0.027,0.19,1457.0,1.09,-479.7,1828.2,10,0.3,0.405,0.472,0.2073,19
May-Jun25,0.85,10,3,YES,0.0,0.7,58,92,0.5109,8.15,750.0,0.2362,0.2747,0.83,997.8,1.53,-474.5,1830.8,10,0.4,0.295,0.38,0.1191,28
May-Jun25,0.85,10,3,YES,0.3,0.8,58,116,0.681,7.45,864.0,0.2362,0.4448,2.46,574.8,2.41,-395.2,484.4,10,0.7,0.14,0.32,0.0606,30
May-Jun25,0.85,10,6,ALL,0.0,1.0,6,68,0.7794,-3.34,-227.0,0.3017,0.4777,-1.18,305.0,0.65,-305.0,100.7,10,0.6,0.187,0.376,0.2201,6
May-Jun25,0.85,10,6,ALL,0.0,0.7,6,16,0.4375,-25.91,-415.0,0.3017,0.1358,-2.86,239.2,0.35,-301.9,100.0,8,0.375,0.163,0.386,0.2459,5
May-Jun25,0.85,10,6,ALL,0.3,0.8,6,21,0.5714,-11.4,-239.0,0.3017,0.2697,-1.37,200.0,0.6,-266.7,100.0,10,0.6,0.2,0.47,0.2217,5
May-Jun25,0.85,10,6,NO,0.0,1.0,6,31,0.8065,-4.7,-146.0,0.4384,0.3681,-1.35,293.5,0.6,-169.1,63.9,9,0.667,0.112,0.222,0.3045,6
May-Jun25,0.85,10,6,YES,0.0,1.0,6,37,0.7568,-2.21,-82.0,0.2362,0.5206,-0.49,217.2,0.85,-223.9,100.0,10,0.6,0.202,0.442,0.2184,6
May-Jun25,0.85,10,6,YES,0.0,0.7,6,13,0.4615,-21.42,-278.0,0.2362,0.2253,-2.53,200.0,0.45,-201.9,100.0,7,0.429,0.209,0.496,0.2234,5
May-Jun25,0.85,10,6,YES,0.3,0.8,6,15,0.6,-4.7,-71.0,0.2362,0.3638,-0.58,100.0,0.82,-201.9,100.0,8,0.625,0.316,0.509,0.2387,5
May-Jun25,0.85,30,3,ALL,0.0,1.0,22,265,0.8264,8.59,2276.0,0.3017,0.5247,5.92,197.1,7.79,-197.1,608.5,10,0.7,0.184,0.461,0.1037,19
May-Jun25,0.85,30,3,ALL,0.0,0.5,22,24,0.3333,-3.9,-94.0,0.3017,0.0316,-0.47,529.6,0.86,-300.0,165.9,9,0.444,0.249,0.411,0.1172,12
May-Jun25,0.85,30,3,ALL,0.0,0.7,22,63,0.5556,4.98,314.0,0.3017,0.2539,1.04,433.8,1.41,-344.7,310.4,10,0.5,0.215,0.404,0.1018,16
May-Jun25,0.85,30,3,ALL,0.3,0.8,22,107,0.7664,15.53,1661.0,0.3017,0.4647,4.09,377.3,4.61,-277.3,651.4,10,0.7,0.198,0.473,0.1069,17
May-Jun25,0.85,30,3,NO,0.0,1.0,22,117,0.8462,7.89,923.0,0.4384,0.4078,2.78,449.7,2.71,-449.7,341.9,10,0.8,0.239,0.571,0.1282,19
May-Jun25,0.85,30,3,NO,0.0,0.7,22,18,0.5,0.74,13.0,0.4384,0.0616,0.06,420.4,1.02,-200.0,282.1,9,0.444,0.358,0.508,0.1908,9
May-Jun25,0.85,30,3,NO,0.3,0.8,22,40,0.8,14.61,585.0,0.4384,0.3616,3.08,200.0,2.74,-200.0,226.9,10,0.8,0.209,0.49,0.111,14
May-Jun25,0.85,30,3,YES,0.0,1.0,22,148,0.8108,9.15,1354.0,0.2362,0.5746,4.18,343.2,4.82,-343.2,524.5,10,0.8,0.192,0.471,0.0997,19
May-Jun25,0.85,30,3,YES,0.0,0.5,22,17,0.3529,-6.42,-109.0,0.2362,0.1167,-0.49,370.7,0.85,-300.0,261.5,8,0.5,0.16,0.434,0.1256,9
May-Jun25,0.85,30,3,YES,0.0,0.7,22,45,0.5778,6.68,300.0,0.2362,0.3416,0.96,400.0,1.39,-400.0,368.1,10,0.6,0.142,0.391,0.0927,13
May-Jun25,0.85,30,3,YES,0.3,0.8,22,67,0.7463,16.07,1077.0,0.2362,0.5101,3.14,391.8,2.87,-250.4,424.5,10,0.6,0.25,0.509,0.1301,13
May-Jun25,0.85,30,6,ALL,0.0,1.0,6,68,0.7794,-3.34,-227.0,0.3017,0.4777,-1.18,305.0,0.65,-305.0,100.7,10,0.6,0.187,0.376,0.2201,6
May-Jun25,0.85,30,6,ALL,0.0,0.7,6,16,0.4375,-25.91,-415.0,0.3017,0.1358,-2.86,239.2,0.35,-301.9,100.0,8,0.375,0.163,0.386,0.2459,5
May-Jun25,0.85,30,6,ALL,0.3,0.8,6,21,0.5714,-11.4,-239.0,0.3017,0.2697,-1.37,200.0,0.6,-266.7,100.0,10,0.6,0.2,0.47,0.2217,5
May-Jun25,0.85,30,6,NO,0.0,1.0,6,31,0.8065,-4.7,-146.0,0.4384,0.3681,-1.35,293.5,0.6,-169.1,63.9,9,0.667,0.112,0.222,0.3045,6
May-Jun25,0.85,30,6,YES,0.0,1.0,6,37,0.7568,-2.21,-82.0,0.2362,0.5206,-0.49,217.2,0.85,-223.9,100.0,10,0.6,0.202,0.442,0.2184,6
May-Jun25,0.85,30,6,YES,0.0,0.7,6,13,0.4615,-21.42,-278.0,0.2362,0.2253,-2.53,200.0,0.45,-201.9,100.0,7,0.429,0.209,0.496,0.2234,5
May-Jun25,0.85,30,6,YES,0.3,0.8,6,15,0.6,-4.7,-71.0,0.2362,0.3638,-0.58,100.0,0.82,-201.9,100.0,8,0.625,0.316,0.509,0.2387,5
May-Jun25,0.85,50,3,ALL,0.0,1.0,8,135,0.8222,5.71,771.0,0.3017,0.5205,3.76,182.0,3.48,-182.0,249.1,10,0.6,0.427,0.631,0.2439,7
May-Jun25,0.85,50,3,ALL,0.0,0.7,8,32,0.5625,-0.77,-25.0,0.3017,0.2608,-0.19,218.8,0.94,-111.3,137.9,10,0.5,0.292,0.488,0.1866,7
May-Jun25,0.85,50,3,ALL,0.3,0.8,8,55,0.7091,4.06,223.0,0.3017,0.4074,1.1,365.2,1.44,-197.9,275.4,10,0.5,0.232,0.53,0.1623,7
May-Jun25,0.85,50,3,NO,0.0,1.0,8,52,0.8654,3.93,204.0,0.4384,0.427,1.38,152.9,1.61,-142.5,165.8,10,0.6,0.435,0.619,0.2624,7
May-Jun25,0.85,50,3,NO,0.3,0.8,8,14,0.7857,6.43,90.0,0.4384,0.3474,1.08,106.8,1.45,-100.0,93.2,9,0.778,0.349,0.539,0.2278,6
May-Jun25,0.85,50,3,YES,0.0,1.0,8,83,0.7952,6.82,566.0,0.2362,0.559,3.07,139.0,3.08,-139.0,324.1,10,0.7,0.393,0.599,0.2222,7
May-Jun25,0.85,50,3,YES,0.0,0.7,8,28,0.5714,1.79,50.0,0.2362,0.3352,0.41,241.0,1.14,-129.6,137.9,9,0.556,0.288,0.531,0.1756,7
May-Jun25,0.85,50,3,YES,0.3,0.8,8,41,0.6829,3.25,133.0,0.2362,0.4467,0.63,363.2,1.25,-291.1,248.9,10,0.7,0.222,0.535,0.1715,7
May-Jun25,0.85,50,6,ALL,0.0,1.0,4,62,0.7742,-3.3,-205.0,0.3017,0.4725,-1.18,307.5,0.64,-305.0,100.0,10,0.6,0.215,0.61,0.2796,4
May-Jun25,0.85,50,6,ALL,0.0,0.7,4,15,0.4667,-20.97,-315.0,0.3017,0.165,-2.69,239.2,0.42,-201.9,100.0,8,0.375,0.194,0.608,0.313,4
May-Jun25,0.85,50,6,ALL,0.3,0.8,4,20,0.6,-6.97,-139.0,0.3017,0.2983,-0.94,200.0,0.72,-200.0,100.0,10,0.6,0.236,0.634,0.2765,4
May-Jun25,0.85,50,6,NO,0.0,1.0,4,29,0.7931,-6.01,-174.0,0.4384,0.3547,-1.61,309.8,0.54,-169.1,63.9,9,0.667,0.126,0.494,0.3762,4
May-Jun25,0.85,50,6,YES,0.0,1.0,4,33,0.7576,-0.92,-30.0,0.2362,0.5214,-0.22,217.2,0.93,-164.8,100.0,10,0.6,0.242,0.597,0.2899,4
May-Jun25,0.85,50,6,YES,0.0,0.7,4,12,0.5,-14.87,-178.0,0.2362,0.2638,-1.95,200.0,0.56,-101.9,100.0,7,0.429,0.264,0.632,0.2873,4
May-Jun25,0.85,50,6,YES,0.3,0.8,4,14,0.6429,2.11,29.0,0.2362,0.4067,0.3,100.0,1.1,-101.9,100.0,8,0.625,0.417,0.673,0.3135,4
Jul-Aug25,0.55,10,3,ALL,0.0,1.0,1790,21572,0.6053,14.1,304245.0,0.3496,0.2557,7.54,6008.2,51.64,-6008.2,98056.3,9,0.889,0.182,0.386,0.061,973
Jul-Aug25,0.55,10,3,ALL,0.0,0.5,1790,7668,0.3106,29.57,226720.0,0.3496,-0.0389,5.84,15327.9,15.26,-15327.9,92939.6,9,0.778,0.204,0.43,0.0758,675
Jul-Aug25,0.55,10,3,ALL,0.0,0.7,1790,13517,0.4463,18.24,246577.0,0.3496,0.0967,6.31,10761.5,19.55,-10761.5,95994.6,9,0.778,0.191,0.399,0.0655,836
Jul-Aug25,0.55,10,3,ALL,0.3,0.8,1790,13767,0.5926,2.23,30664.0,0.3496,0.2431,2.52,11288.1,2.66,-10528.7,20240.7,9,0.556,0.034,0.06,0.0052,848
Jul-Aug25,0.55,10,3,NO,0.0,1.0,1790,12473,0.6545,25.49,317980.0,0.437,0.2175,7.27,5611.7,50.44,-5611.7,91617.0,9,0.778,0.171,0.441,0.0768,817
Jul-Aug25,0.55,10,3,NO,0.0,0.5,1790,3531,0.3331,72.92,257464.0,0.437,-0.104,7.12,6979.9,33.98,-6979.9,81005.3,9,0.778,0.195,0.5,0.0989,423
Jul-Aug25,0.55,10,3,NO,0.0,0.7,1790,7095,0.4844,38.84,275585.0,0.437,0.0474,7.08,7479.8,26.16,-7479.8,80393.6,9,0.778,0.182,0.462,0.0843,631
Jul-Aug25,0.55,10,3,NO,0.3,0.8,1790,7858,0.6217,4.51,35434.0,0.437,0.1846,2.04,17155.8,2.51,-8746.6,35100.7,9,0.333,0.028,0.055,0.0055,676
Jul-Aug25,0.55,10,3,YES,0.0,1.0,1790,9099,0.5378,-1.51,-13735.0,0.2879,0.2498,-0.76,9110.0,0.71,-34710.7,16691.2,9,0.556,0.141,0.181,0.0235,785
Jul-Aug25,0.55,10,3,YES,0.0,0.5,1790,4137,0.2915,-7.43,-30744.0,0.2879,0.0036,-1.93,13903.5,0.45,-31045.5,11934.3,9,0.556,0.173,0.219,0.0344,570
Jul-Aug25,0.55,10,3,YES,0.0,0.7,1790,6422,0.4041,-4.52,-29008.0,0.2879,0.1162,-1.62,12475.1,0.48,-35300.6,15601.0,9,0.556,0.153,0.192,0.0272,682
Jul-Aug25,0.55,10,3,YES,0.3,0.8,1790,5909,0.5541,-0.81,-4769.0,0.2879,0.2662,-0.56,8332.8,0.8,-14860.1,6421.1,9,0.667,0.026,0.055,0.0046,670
Jul-Aug25,0.55,10,6,ALL,0.0,1.0,302,10047,0.6096,17.97,180542.0,0.3496,0.2601,8.03,3349.1,54.91,-3349.1,54554.3,9,0.889,0.408,0.586,0.1915,245
Jul-Aug25,0.55,10,6,ALL,0.0,0.5,302,3944,0.3494,35.74,140974.0,0.3496,-0.0002,7.59,4506.4,32.28,-4506.4,35187.1,9,0.889,0.435,0.628,0.2196,199
Jul-Aug25,0.55,10,6,ALL,0.0,0.7,302,6435,0.4589,23.7,152516.0,0.3496,0.1093,7.53,5679.0,27.86,-5679.0,42094.2,9,0.889,0.421,0.6,0.2035,230
Jul-Aug25,0.55,10,6,ALL,0.3,0.8,302,6577,0.5878,4.39,28882.0,0.3496,0.2382,5.03,3321.4,7.12,-3321.4,12239.8,9,0.778,0.083,0.136,0.0169,234
Jul-Aug25,0.55,10,6,NO,0.0,1.0,302,5600,0.6496,27.47,153822.0,0.437,0.2126,6.16,3903.0,40.41,-3903.0,64188.8,9,0.889,0.393,0.621,0.1991,231
Jul-Aug25,0.55,10,6,NO,0.0,0.5,302,1856,0.3599,66.74,123869.0,0.437,-0.0771,6.61,3987.1,32.07,-3987.1,44514.9,9,0.889,0.43,0.681,0.2409,149
Jul-Aug25,0.55,10,6,NO,0.0,0.7,302,3303,0.4841,40.36,133317.0,0.437,0.0471,6.18,4934.3,28.02,-4934.3,52443.7,9,0.889,0.412,0.648,0.2181,198
Jul-Aug25,0.55,10,6,NO,0.3,0.8,302,3611,0.6117,5.9,21323.0,0.437,0.1747,2.73,6624.2,3.68,-3760.5,16621.4,9,0.556,0.063,0.123,0.0171,213
Jul-Aug25,0.55,10,6,YES,0.0,1.0,302,4447,0.5593,6.01,26720.0,0.2879,0.2714,2.79,1627.2,3.17,-9634.5,15128.8,9,0.556,0.326,0.38,0.1123,211
Jul-Aug25,0.55,10,6,YES,0.0,0.5,302,2088,0.34,8.19,17105.0,0.2879,0.0521,1.96,3038.2,2.31,-9327.8,13610.0,9,0.556,0.369,0.428,0.1438,162
Jul-Aug25,0.55,10,6,YES,0.0,0.7,302,3132,0.4323,6.13,19199.0,0.2879,0.1444,2.02,3521.6,2.29,-10349.5,14934.1,9,0.444,0.35,0.403,0.1287,187
Jul-Aug25,0.55,10,6,YES,0.3,0.8,302,2966,0.5587,2.55,7559.0,0.2879,0.2708,1.93,2048.5,2.09,-4381.6,6536.8,9,0.556,0.069,0.142,0.0167,193
Jul-Aug25,0.55,10,9,ALL,0.0,1.0,85,4834,0.5782,27.46,132735.0,0.3496,0.2286,8.49,0.0,inf,664.1,36048.8,9,1.0,0.684,0.76,0.474,77
Jul-Aug25,0.55,10,9,ALL,0.0,0.5,85,2454,0.3753,45.25,111055.0,0.3496,0.0257,6.29,838.9,19.45,-5181.1,35512.6,9,0.778,0.698,0.766,0.4948,69
Jul-Aug25,0.55,10,9,ALL,0.0,0.7,85,3502,0.4543,33.69,117995.0,0.3496,0.1047,7.11,1165.7,68.63,-1165.7,34817.9,9,0.778,0.691,0.758,0.4837,75
Jul-Aug25,0.55,10,9,ALL,0.3,0.8,85,3400,0.5671,5.82,19785.0,0.3496,0.2175,5.14,1357.7,15.57,-1357.7,8776.8,9,0.889,0.22,0.312,0.0674,77
Jul-Aug25,0.55,10,9,NO,0.0,1.0,85,2739,0.6123,35.43,97051.0,0.437,0.1752,8.57,1141.5,45.82,-1141.5,24152.1,9,0.778,0.676,0.757,0.4639,76
Jul-Aug25,0.55,10,9,NO,0.0,0.5,85,1190,0.3613,67.13,79882.0,0.437,-0.0757,6.44,2162.4,27.74,-2162.4,24576.9,9,0.778,0.707,0.784,0.5088,52
Jul-Aug25,0.55,10,9,NO,0.0,0.7,85,1843,0.4655,46.67,86018.0,0.437,0.0285,7.2,2376.7,24.13,-2376.7,23559.8,9,0.778,0.695,0.771,0.4909,63
Jul-Aug25,0.55,10,9,NO,0.3,0.8,85,1876,0.5853,5.22,9786.0,0.437,0.1483,2.1,4908.6,2.69,-3319.1,9629.9,9,0.556,0.154,0.277,0.0601,71
Jul-Aug25,0.55,10,9,YES,0.0,1.0,85,2095,0.5337,17.03,35684.0,0.2879,0.2457,4.16,2220.8,5.59,-5549.3,15429.0,9,0.667,0.576,0.661,0.3407,67
Jul-Aug25,0.55,10,9,YES,0.0,0.5,85,1264,0.3884,24.66,31173.0,0.2879,0.1005,3.71,1304.7,5.38,-5810.0,14903.2,9,0.667,0.597,0.685,0.3656,56
Jul-Aug25,0.55,10,9,YES,0.0,0.7,85,1659,0.4418,19.28,31977.0,0.2879,0.1539,3.82,1783.2,5.16,-5906.8,15086.6,9,0.667,0.595,0.672,0.362,62
Jul-Aug25,0.55,10,9,YES,0.3,0.8,85,1524,0.5446,6.56,9998.0,0.2879,0.2567,4.62,1361.2,5.47,-853.0,3905.2,9,0.556,0.177,0.343,0.0614,65
Jul-Aug25,0.55,30,3,ALL,0.0,1.0,987,19846,0.6063,15.56,308891.0,0.3496,0.2567,7.75,2357.7,69.48,-2357.7,97431.8,9,0.778,0.199,0.422,0.0729,614
Jul-Aug25,0.55,30,3,ALL,0.0,0.5,987,7015,0.3098,33.56,235439.0,0.3496,-0.0398,6.08,11870.6,14.41,-11870.6,93142.6,9,0.778,0.219,0.462,0.0874,466
Jul-Aug25,0.55,30,3,ALL,0.0,0.7,987,12458,0.4478,20.52,255645.0,0.3496,0.0983,6.56,7481.9,18.79,-7481.9,95980.9,9,0.778,0.207,0.434,0.0774,551
Jul-Aug25,0.55,30,3,ALL,0.3,0.8,987,12655,0.593,2.43,30805.0,0.3496,0.2434,3.11,5984.8,3.58,-5949.7,18166.9,9,0.556,0.041,0.072,0.0073,561
Jul-Aug25,0.55,30,3,NO,0.0,1.0,987,11675,0.6505,26.39,308142.0,0.437,0.2135,7.24,6276.3,31.03,-6276.3,84263.9,9,0.778,0.185,0.475,0.0891,554
Jul-Aug25,0.55,30,3,NO,0.0,0.5,987,3372,0.3265,74.23,250302.0,0.437,-0.1105,6.83,6597.1,20.59,-6597.1,80663.5,9,0.778,0.205,0.526,0.1095,324
Jul-Aug25,0.55,30,3,NO,0.0,0.7,987,6723,0.4804,39.86,267947.0,0.437,0.0434,6.88,9106.7,18.31,-9106.7,80345.7,9,0.778,0.194,0.493,0.0963,449
Jul-Aug25,0.55,30,3,NO,0.3,0.8,987,7370,0.6182,4.28,31566.0,0.437,0.1812,2.15,14959.7,2.63,-8202.3,29175.9,9,0.333,0.033,0.065,0.0073,484
Jul-Aug25,0.55,30,3,YES,0.0,1.0,987,8171,0.543,0.09,749.0,0.2879,0.2551,0.05,9807.7,1.02,-28232.9,16346.6,9,0.556,0.168,0.216,0.0331,520
Jul-Aug25,0.55,30,3,YES,0.0,0.5,987,3643,0.2943,-4.08,-14863.0,0.2879,0.0064,-1.01,11782.3,0.67,-25748.1,12479.1,9,0.444,0.206,0.261,0.0483,386
Jul-Aug25,0.55,30,3,YES,0.0,0.7,987,5735,0.4096,-2.14,-12301.0,0.2879,0.1217,-0.76,12942.3,0.73,-28713.4,15635.2,9,0.444,0.182,0.229,0.0383,465
Jul-Aug25,0.55,30,3,YES,0.3,0.8,987,5285,0.5578,-0.14,-760.0,0.2879,0.2699,-0.11,7306.2,0.96,-11009.0,6925.5,9,0.556,0.032,0.069,0.0067,458
Jul-Aug25,0.55,30,6,ALL,0.0,1.0,296,10037,0.6096,18.0,180616.0,0.3496,0.2601,8.06,3349.1,54.93,-3349.1,54505.0,9,0.889,0.409,0.587,0.1922,241
Jul-Aug25,0.55,30,6,ALL,0.0,0.5,296,3942,0.3493,35.76,140970.0,0.3496,-0.0002,7.6,4506.4,32.28,-4506.4,35187.1,9,0.889,0.435,0.628,0.2196,198
Jul-Aug25,0.55,30,6,ALL,0.0,0.7,296,6427,0.4588,23.75,152638.0,0.3496,0.1093,7.56,5679.0,27.88,-5679.0,42045.0,9,0.889,0.421,0.601,0.2042,227
Jul-Aug25,0.55,30,6,ALL,0.3,0.8,296,6568,0.5879,4.41,28971.0,0.3496,0.2383,5.07,3321.4,7.14,-3321.4,12190.6,9,0.778,0.084,0.136,0.0171,231
Jul-Aug25,0.55,30,6,NO,0.0,1.0,296,5594,0.6496,27.48,153745.0,0.437,0.2126,6.17,3903.0,40.39,-3903.0,64139.6,9,0.889,0.394,0.622,0.1996,228
Jul-Aug25,0.55,30,6,NO,0.0,0.5,296,1855,0.3596,66.72,123765.0,0.437,-0.0775,6.61,3987.1,32.04,-3987.1,44514.9,9,0.889,0.43,0.682,0.2411,148
Jul-Aug25,0.55,30,6,NO,0.0,0.7,296,3297,0.4838,40.41,133239.0,0.437,0.0468,6.19,4934.3,28.0,-4934.3,52394.4,9,0.889,0.412,0.648,0.2187,195
Jul-Aug25,0.55,30,6,NO,0.3,0.8,296,3605,0.6117,5.89,21245.0,0.437,0.1746,2.73,6728.3,3.7,-3864.6,16572.1,9,0.556,0.064,0.124,0.0173,210
